units=u:percent;%;;;
Rainforest AHUR7_CCVlvCmd -   [%]
ID, TIMESTAMP, TRENDFLAGS, STATUS, VALUE, TRENDFLAGS_TAG, STATUS_TAG
251368, 2025/10/01 00:00:00, 0, 32, 0, { }, {overridden}
251369, 2025/10/01 00:15:00, 0, 32, 0, { }, {overridden}
251370, 2025/10/01 00:30:00, 0, 32, 0, { }, {overridden}
251371, 2025/10/01 00:45:00, 0, 32, 0, { }, {overridden}
251372, 2025/10/01 01:00:01, 0, 32, 0, { }, {overridden}
251373, 2025/10/01 01:15:00, 0, 32, 0, { }, {overridden}
251374, 2025/10/01 01:30:01, 0, 32, 0, { }, {overridden}
251375, 2025/10/01 01:45:00, 0, 32, 0, { }, {overridden}
251501, 2025/10/01 02:00:00, 0, 32, 0, { }, {overridden}
251502, 2025/10/01 02:15:00, 0, 32, 0, { }, {overridden}
251503, 2025/10/01 02:30:00, 0, 32, 0, { }, {overridden}
251504, 2025/10/01 02:45:00, 0, 32, 0, { }, {overridden}
251505, 2025/10/01 03:00:00, 0, 32, 0, { }, {overridden}
251506, 2025/10/01 03:15:01, 0, 32, 0, { }, {overridden}
251507, 2025/10/01 03:30:00, 0, 32, 0, { }, {overridden}
251508, 2025/10/01 03:45:00, 0, 32, 0, { }, {overridden}
251509, 2025/10/01 04:00:00, 0, 32, 0, { }, {overridden}
251510, 2025/10/01 04:15:00, 0, 32, 0, { }, {overridden}
251511, 2025/10/01 04:30:00, 0, 32, 0, { }, {overridden}
251512, 2025/10/01 04:45:01, 0, 32, 0, { }, {overridden}
251513, 2025/10/01 05:00:00, 0, 32, 0, { }, {overridden}
251514, 2025/10/01 05:15:00, 0, 32, 0, { }, {overridden}
251515, 2025/10/01 05:30:00, 0, 32, 0, { }, {overridden}
251516, 2025/10/01 05:45:00, 0, 32, 0, { }, {overridden}
251517, 2025/10/01 06:00:00, 0, 32, 0, { }, {overridden}
251518, 2025/10/01 06:15:00, 0, 32, 0, { }, {overridden}
251519, 2025/10/01 06:30:00, 0, 32, 0, { }, {overridden}
251520, 2025/10/01 06:45:00, 0, 32, 0, { }, {overridden}
251521, 2025/10/01 07:00:00, 0, 32, 0, { }, {overridden}
251522, 2025/10/01 07:15:00, 0, 32, 0, { }, {overridden}
251523, 2025/10/01 07:30:00, 0, 32, 0, { }, {overridden}
251524, 2025/10/01 07:45:00, 0, 32, 0, { }, {overridden}
251525, 2025/10/01 08:00:00, 0, 32, 0, { }, {overridden}
251526, 2025/10/01 08:15:00, 0, 32, 0, { }, {overridden}
251527, 2025/10/01 08:30:01, 0, 32, 0, { }, {overridden}
251528, 2025/10/01 08:45:00, 0, 32, 0, { }, {overridden}
251529, 2025/10/01 09:00:00, 0, 32, 0, { }, {overridden}
251530, 2025/10/01 09:15:00, 0, 32, 0, { }, {overridden}
251531, 2025/10/01 09:30:00, 0, 32, 0, { }, {overridden}
